time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown,sex,ethnicity_major,ethnicity_minor,free_school_meals,sen_provision,sen_status,sen_primary_need,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Asian,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,1056,3256,114231.25,35.1,3178,97.6,818,25.1,1359,41.7,1025,31.5,214,6.6,340,10.4,9910.8,3.04,3012,95.879,0.03,-0.02,0.08
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Asian,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,1483,4946,139454,28.2,3978,80.4,983,19.9,1622,32.8,1176,23.8,261,5.3,412,8.3,12043.32,2.43,4515,-966.153,-0.21,-0.26,-0.17
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Asian,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2509,35456,1907157.33,53.8,35107,99,21911,61.8,27707,78.1,18443,52,8804,24.8,11669,32.9,173769.79,4.9,30123,14183.103,0.47,0.45,0.49
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Boys,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,2847,40402,2046611.33,50.7,39085,96.7,22894,56.7,29329,72.6,19619,48.6,9065,22.4,12081,29.9,185813.11,4.6,34638,13216.95,0.38,0.37,0.4
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Any other black background,FSM,Total,Total,Total,Total,Total,Total,Total,620,988,35728.5,36.2,905,91.6,279,28.2,488,49.4,339,34.3,68,6.9,131,13.3,3138.39,3.18,877,-181.182,-0.21,-0.3,-0.11
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Any other black background,FSM all other,Total,Total,Total,Total,Total,Total,Total,884,1574,69610.25,44.2,1511,96,670,42.6,1014,64.4,656,41.7,213,13.5,343,21.8,6201.08,3.94,1348,166.63,0.12,0.05,0.2
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Black,Any other black background,Total,Total,Total,Total,Total,Total,Total,Total,1181,2562,105338.75,41.1,2416,94.3,949,37,1502,58.6,995,38.8,281,11,474,18.5,9339.47,3.65,2225,-14.552,-0.01,-0.07,0.05
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Black African,FSM,Total,Total,Total,Total,Total,Total,Total,1356,5025,208172.75,41.4,4737,94.3,1951,38.8,2977,59.2,2050,40.8,524,10.4,906,18,18480.22,3.68,4404,292.615,0.07,0.02,0.11
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,2061,9615,452920.38,47.1,9320,96.9,4775,49.7,6697,69.7,4103,42.7,1430,14.9,2167,22.5,40479.41,4.21,7136,2169.791,0.3,0.27,0.34
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Black,Black African,Total,Total,Total,Total,Total,Total,Total,Total,2265,14640,661093.13,45.2,14057,96,6726,45.9,9674,66.1,6153,42,1954,13.3,3073,21,58959.63,4.03,11540,2462.406,0.21,0.19,0.24
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,677,1460,44859.75,30.7,1361,93.2,270,18.5,516,35.3,398,27.3,47,3.2,97,6.6,3809.58,2.61,1380,-811.459,-0.59,-0.66,-0.51
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,853,1919,75802.75,39.5,1859,96.9,619,32.3,1069,55.7,705,36.7,146,7.6,274,14.3,6571.16,3.42,1776,-384.374,-0.22,-0.28,-0.15
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Black,Caribbean,Total,Total,Total,Total,Total,Total,Total,Total,1097,3379,120662.5,35.7,3220,95.3,889,26.3,1585,46.9,1103,32.6,193,5.7,371,11,10380.74,3.07,3156,-1195.833,-0.38,-0.43,-0.33
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Total,FSM,Total,Total,Total,Total,Total,Total,Total,1638,7473,288761,38.6,7003,93.7,2500,33.5,3981,53.3,2787,37.3,639,8.6,1134,15.2,25428.19,3.4,6661,-700.026,-0.11,-0.14,-0.07
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Black,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2305,13108,598333.38,45.6,12690,96.8,6064,46.3,8780,67,5464,41.7,1789,13.6,2784,21.2,53251.65,4.06,10260,1952.047,0.19,0.16,0.22
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Black,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,2220,17009,795951.88,46.8,16818,98.9,8070,47.4,11800,69.4,7564,44.5,2341,13.8,3750,22,71025.35,4.18,13670,2674.685,0.2,0.17,0.22
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Black,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,703,1318,17563,13.3,658,49.9,72,5.5,148,11.2,108,8.2,11,0.8,24,1.8,1422.85,1.08,1129,-1013.446,-0.9,-0.98,-0.82
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Black,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,874,2254,73579.5,32.6,2217,98.4,422,18.7,813,36.1,579,25.7,76,3.4,144,6.4,6231.64,2.76,2122,-409.218,-0.19,-0.25,-0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Black,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,1269,3572,91142.5,25.5,2875,80.5,494,13.8,961,26.9,687,19.2,87,2.4,168,4.7,7654.49,2.14,3251,-1422.664,-0.44,-0.49,-0.39
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Black,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2220,17009,795951.88,46.8,16818,98.9,8070,47.4,11800,69.4,7564,44.5,2341,13.8,3750,22,71025.35,4.18,13670,2674.685,0.2,0.17,0.22
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Boys,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,2539,20581,887094.38,43.1,19693,95.7,8564,41.6,12761,62,8251,40.1,2428,11.8,3918,19,78679.84,3.82,16921,1252.021,0.07,0.05,0.1
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,Any other mixed background,FSM,Total,Total,Total,Total,Total,Total,Total,1270,2130,76032.75,35.7,1941,91.1,643,30.2,1008,47.3,644,30.2,163,7.7,272,12.8,6677.18,3.13,1877,-918.445,-0.49,-0.55,-0.43
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,Any other mixed background,FSM all other,Total,Total,Total,Total,Total,Total,Total,2099,5395,271136.26,50.3,5223,96.8,2942,54.5,3915,72.6,2572,47.7,1267,23.5,1693,31.4,24698.51,4.58,4720,789.797,0.17,0.13,0.21
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Mixed,Any other mixed background,Total,Total,Total,Total,Total,Total,Total,Total,2485,7525,347169.01,46.1,7164,95.2,3585,47.6,4923,65.4,3216,42.7,1430,19,1965,26.1,31375.69,4.17,6597,-128.648,-0.02,-0.05,0.01
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,Total,FSM,Total,Total,Total,Total,Total,Total,Total,2410,6395,213226,33.3,5791,90.6,1641,25.7,2741,42.9,1684,26.3,408,6.4,679,10.6,18532.94,2.9,5917,-3862.307,-0.65,-0.69,-0.62
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,2897,13562,671155.29,49.5,13126,96.8,7267,53.6,9733,71.8,6178,45.6,2978,22,4053,29.9,60777.14,4.48,12336,1352.567,0.11,0.08,0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Mixed,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,2798,15763,775114.41,49.2,15544,98.6,8210,52.1,11294,71.6,7239,45.9,3207,20.3,4465,28.3,70034.95,4.44,14345,379.904,0.03,0,0.05
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Mixed,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,987,1465,21497,14.7,784,53.5,105,7.2,196,13.4,78,5.3,26,1.8,40,2.7,1759.73,1.2,1300,-1417.007,-1.09,-1.17,-1.01
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Mixed,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,1440,2729,87769.88,32.2,2589,94.9,593,21.7,984,36.1,545,20,153,5.6,227,8.3,7515.4,2.75,2608,-1472.637,-0.56,-0.62,-0.51
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Mixed,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,2072,4194,109266.88,26.1,3373,80.4,698,16.6,1180,28.1,623,14.9,179,4.3,267,6.4,9275.13,2.21,3908,-2889.644,-0.74,-0.78,-0.7
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Mixed,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,2798,15763,775114.41,49.2,15544,98.6,8210,52.1,11294,71.6,7239,45.9,3207,20.3,4465,28.3,70034.95,4.44,14345,379.904,0.03,0,0.05
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Boys,Mixed,Total,Total,Total,Total,Total,Total,Total,Total,Total,3261,19957,884381.29,44.3,18917,94.8,8908,44.6,12474,62.5,7862,39.4,3386,17,4732,23.7,79310.08,3.97,18253,-2509.74,-0.14,-0.16,-0.12
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,White and Asian,FSM,Total,Total,Total,Total,Total,Total,Total,878,1154,41278.5,35.8,1060,91.9,344,29.8,539,46.7,319,27.6,96,8.3,144,12.5,3602.29,3.12,1067,-521.599,-0.49,-0.57,-0.4
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,White and Asian,FSM all other,Total,Total,Total,Total,Total,Total,Total,1740,3550,196282.02,55.3,3467,97.7,2319,65.3,2870,80.8,1850,52.1,1049,29.5,1358,38.3,18019.83,5.08,3260,1184.887,0.36,0.31,0.41
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Mixed,White and Asian,Total,Total,Total,Total,Total,Total,Total,Total,2122,4704,237560.52,50.5,4527,96.2,2663,56.6,3409,72.5,2169,46.1,1145,24.3,1502,31.9,21622.12,4.6,4327,663.288,0.15,0.11,0.2
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,White and Black African,FSM,Total,Total,Total,Total,Total,Total,Total,772,987,35696,36.2,903,91.5,292,29.6,486,49.2,316,32,80,8.1,130,13.2,3146.32,3.19,916,-368.852,-0.4,-0.49,-0.31
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,White and Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,1179,1812,85920.63,47.4,1741,96.1,911,50.3,1245,68.7,786,43.4,340,18.8,496,27.4,7722.65,4.26,1649,134.116,0.08,0.01,0.15
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Mixed,White and Black African,Total,Total,Total,Total,Total,Total,Total,Total,1608,2799,121616.63,43.5,2644,94.5,1203,43,1731,61.8,1102,39.4,420,15,626,22.4,10868.97,3.88,2565,-234.736,-0.09,-0.15,-0.04
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,White and Black Caribbean,FSM,Total,Total,Total,Total,Total,Total,Total,1251,2124,60218.75,28.4,1887,88.8,362,17,708,33.3,405,19.1,69,3.2,133,6.3,5107.15,2.4,2057,-2053.411,-1,-1.06,-0.94
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Mixed,White and Black Caribbean,FSM all other,Total,Total,Total,Total,Total,Total,Total,1481,2805,117816.38,42,2695,96.1,1095,39,1703,60.7,970,34.6,322,11.5,506,18,10336.15,3.68,2707,-756.233,-0.28,-0.33,-0.23
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Mixed,White and Black Caribbean,Total,Total,Total,Total,Total,Total,Total,Total,2005,4929,178035.13,36.1,4582,93,1457,29.6,2411,48.9,1375,27.9,391,7.9,639,13,15443.3,3.13,4764,-2809.644,-0.59,-0.63,-0.55
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Other,Any other ethnic group,FSM,Total,Total,Total,Total,Total,Total,Total,1122,3033,117293,38.7,2819,92.9,1066,35.1,1602,52.8,1298,42.8,385,12.7,611,20.1,10814.04,3.57,2195,472.189,0.22,0.16,0.27
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Other,Any other ethnic group,FSM all other,Total,Total,Total,Total,Total,Total,Total,1609,4441,209849.13,47.3,4154,93.5,2283,51.4,2954,66.5,2256,50.8,1035,23.3,1403,31.6,19499.43,4.39,3365,1679.369,0.5,0.45,0.55
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity minor,Boys,Other,Any other ethnic group,Total,Total,Total,Total,Total,Total,Total,Total,1949,7474,327142.13,43.8,6973,93.3,3349,44.8,4556,61,3554,47.6,1420,19,2014,26.9,30313.47,4.06,5560,2151.558,0.39,0.35,0.42
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Other,Total,FSM,Total,Total,Total,Total,Total,Total,Total,1122,3033,117293,38.7,2819,92.9,1066,35.1,1602,52.8,1298,42.8,385,12.7,611,20.1,10814.04,3.57,2195,472.189,0.22,0.16,0.27
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Other,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,1609,4441,209849.13,47.3,4154,93.5,2283,51.4,2954,66.5,2256,50.8,1035,23.3,1403,31.6,19499.43,4.39,3365,1679.369,0.5,0.45,0.55
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Other,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,1758,6484,300817.63,46.4,6186,95.4,3173,48.9,4267,65.8,3316,51.1,1372,21.2,1943,30,27995.27,4.32,4716,2405.408,0.51,0.47,0.55
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Other,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,250,319,4508.25,14.1,147,46.1,23,7.2,38,11.9,24,7.5,9,2.8,11,3.4,388.83,1.22,270,-229.291,-0.85,-1.02,-0.68
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Other,Total,Total,SEN Supp,Total,Total,Total,Total,Total,Total,422,671,21816.25,32.5,640,95.4,153,22.8,251,37.4,214,31.9,39,5.8,60,8.9,1929.37,2.88,574,-24.559,-0.04,-0.16,0.07
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Other,Total,Total,Total,Any SEN,Total,Total,Total,Total,Total,615,990,26324.5,26.6,787,79.5,176,17.8,289,29.2,238,24,48,4.8,71,7.2,2318.2,2.34,844,-253.85,-0.3,-0.4,-0.21
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Boys,Other,Total,Total,Total,No identified SEN,Total,Total,Total,Total,Total,1758,6484,300817.63,46.4,6186,95.4,3173,48.9,4267,65.8,3316,51.1,1372,21.2,1943,30,27995.27,4.32,4716,2405.408,0.51,0.47,0.55
202324,Academic year,National,E92000001,England,Revised,All state-funded,Ethnicity major,Boys,Other,Total,Total,Total,Total,Total,Total,Total,Total,Total,1949,7474,327142.13,43.8,6973,93.3,3349,44.8,4556,61,3554,47.6,1420,19,2014,26.9,30313.47,4.06,5560,2151.558,0.39,0.35,0.42
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM,No SEN,Total,Total,Total,Total,Total,Total,3053,53198,2044196.5,38.4,51706,97.2,16717,31.4,27672,52,17127,32.2,4433,8.3,7278,13.7,180135.15,3.39,49041,-24542.389,-0.5,-0.51,-0.49
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM,SEN State EHC,Total,Total,Total,Total,Total,Total,2734,9475,97831.25,10.3,4315,45.5,371,3.9,737,7.8,291,3.1,64,0.7,106,1.1,7850.62,0.83,8407,-11265.202,-1.34,-1.37,-1.31
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM,SEN Supp,Total,Total,Total,Total,Total,Total,2837,15316,375383.75,24.5,14163,92.5,1685,11,3364,22,2060,13.4,268,1.7,506,3.3,31615.65,2.06,14761,-13716.231,-0.93,-0.95,-0.91
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM,Total,Any SEN,Total,Total,Total,Total,Total,3695,24791,473215,19.1,18478,74.5,2056,8.3,4101,16.5,2351,9.5,332,1.3,612,2.5,39466.27,1.59,23168,-24981.433,-1.08,-1.1,-1.06
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM,Total,No identified SEN,Total,Total,Total,Total,Total,3053,53198,2044196.5,38.4,51706,97.2,16717,31.4,27672,52,17127,32.2,4433,8.3,7278,13.7,180135.15,3.39,49041,-24542.389,-0.5,-0.51,-0.49
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,3819,77989,2517411.5,32.3,70184,90,18773,24.1,31773,40.7,19478,25,4765,6.1,7890,10.1,219601.42,2.82,72209,-49523.822,-0.69,-0.7,-0.68
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM all other,No SEN,Total,Total,Total,Total,Total,Total,3067,202285,10290232.91,50.9,200634,99.2,113072,55.9,154347,76.3,91195,45.1,41006,20.3,57587,28.5,926820.41,4.58,187667,23735.045,0.13,0.12,0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM all other,SEN State EHC,Total,Total,Total,Total,Total,Total,3217,11937,209897,17.6,6940,58.1,1151,9.6,2095,17.6,775,6.5,235,2,358,3,17368,1.45,10807,-9789.757,-0.91,-0.93,-0.88
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM all other,SEN Supp,Total,Total,Total,Total,Total,Total,3039,29150,1048726.15,36,28411,97.5,7378,25.3,12765,43.8,6172,21.2,1632,5.6,2625,9,90036.98,3.09,28117,-7351.752,-0.26,-0.28,-0.24
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM all other,Total,Any SEN,Total,Total,Total,Total,Total,3836,41087,1258623.15,30.6,35351,86,8529,20.8,14860,36.2,6947,16.9,1867,4.5,2983,7.3,107404.98,2.61,38924,-17141.509,-0.44,-0.45,-0.43
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM all other,Total,No identified SEN,Total,Total,Total,Total,Total,3067,202285,10290232.91,50.9,200634,99.2,113072,55.9,154347,76.3,91195,45.1,41006,20.3,57587,28.5,926820.41,4.58,187667,23735.045,0.13,0.12,0.13
202324,Academic year,National,E92000001,England,Revised,All state-funded,Free school meals,Boys,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,3854,243962,11556582.56,47.4,236388,96.9,121652,49.9,169326,69.4,98145,40.2,42873,17.6,60571,24.8,1034888.78,4.24,226960,5681.559,0.03,0.02,0.03
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,Total,3067,255483,12334429.41,48.3,252340,98.8,129789,50.8,182019,71.2,108322,42.4,45439,17.8,64865,25.4,1106955.56,4.33,236708,-807.344,0,-0.01,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN provision,Boys,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,3561,21412,307728.25,14.4,11255,52.6,1522,7.1,2832,13.2,1066,5,299,1.4,464,2.2,25218.62,1.18,19214,-21054.959,-1.1,-1.12,-1.08
